2026-01-17T17:45:01.099Z [DEBUG] Watching for changes in setting files C:\Users\danil\.claude...
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalMTLS starting
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalMTLS complete
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalAgents starting
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalAgents complete
2026-01-17T17:45:01.155Z [DEBUG] Using bash path: "C:\Program Files\Git\bin\bash.exe"
2026-01-17T17:45:01.163Z [DEBUG] [LSP MANAGER] initializeLspServerManager() called
2026-01-17T17:45:01.163Z [DEBUG] [LSP MANAGER] Created manager instance, state=pending
2026-01-17T17:45:01.163Z [DEBUG] [LSP MANAGER] Starting async initialization (generation 1)
2026-01-17T17:45:01.167Z [DEBUG] [STARTUP] Loading MCP configs...
2026-01-17T17:45:01.168Z [DEBUG] Found 0 plugins (0 enabled, 0 disabled)
2026-01-17T17:45:01.168Z [DEBUG] Total LSP servers loaded: 0
2026-01-17T17:45:01.168Z [DEBUG] [LSP SERVER MANAGER] getAllLspServers returned 0 server(s)
2026-01-17T17:45:01.168Z [DEBUG] LSP manager initialized with 0 servers
2026-01-17T17:45:01.168Z [DEBUG] [STARTUP] MCP configs loaded in 1ms
2026-01-17T17:45:01.169Z [DEBUG] LSP server manager initialized successfully
2026-01-17T17:45:01.169Z [DEBUG] LSP notification handlers registered successfully for all 0 server(s)
2026-01-17T17:45:01.174Z [DEBUG] [STARTUP] Running setup()...
2026-01-17T17:45:01.193Z [DEBUG] Loading skills from: managed=C:\ProgramData\ClaudeCode\.claude\skills, user=C:\Users\danil\.claude\skills, project=[]
2026-01-17T17:45:01.228Z [DEBUG] installed_plugins.json doesn't exist, returning empty V2 object
2026-01-17T17:45:01.231Z [DEBUG] Error log sink initialized
2026-01-17T17:45:01.240Z [DEBUG] Writing to temp file: C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json.tmp.36068.1768671901240
2026-01-17T17:45:01.245Z [DEBUG] Temp file written successfully, size: 2 bytes
2026-01-17T17:45:01.245Z [DEBUG] Renaming C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json.tmp.36068.1768671901240 to C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json
2026-01-17T17:45:01.246Z [DEBUG] File C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json written atomically
2026-01-17T17:45:01.266Z [DEBUG] getPluginSkills: Processing 0 enabled plugins
2026-01-17T17:45:01.266Z [DEBUG] Total plugin skills loaded: 0
2026-01-17T17:45:01.266Z [DEBUG] Total plugin commands loaded: 0
2026-01-17T17:45:01.266Z [DEBUG] Registered 0 hooks from 0 plugins
2026-01-17T17:45:01.307Z [DEBUG] Loaded 0 unique skills (managed: 0, user: 0, project: 0, legacy commands: 0)
2026-01-17T17:45:01.307Z [DEBUG] [STARTUP] setup() completed in 133ms
2026-01-17T17:45:01.307Z [DEBUG] [STARTUP] Loading commands and agents...
2026-01-17T17:45:01.308Z [DEBUG] getSkills returning: 0 skill dir commands, 0 plugin skills, 0 bundled skills
2026-01-17T17:45:01.314Z [DEBUG] Total plugin agents loaded: 0
2026-01-17T17:45:01.317Z [DEBUG] [STARTUP] Commands and agents loaded in 10ms
2026-01-17T17:45:01.317Z [DEBUG] [STARTUP] Running showSetupScreens()...
2026-01-17T17:45:01.641Z [DEBUG] [render] initYoga starting
2026-01-17T17:45:01.670Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768671901670
2026-01-17T17:45:01.670Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:45:01.673Z [DEBUG] Temp file written successfully, size: 1057 bytes
2026-01-17T17:45:01.673Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:45:01.673Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768671901670 to C:\Users\danil\.claude.json
2026-01-17T17:45:01.674Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:45:01.705Z [DEBUG] [Claude in Chrome] Found chrome profiles: Default, Profile 1, Profile 2
2026-01-17T17:45:01.747Z [DEBUG] [render] initYoga complete
2026-01-17T17:45:01.777Z [DEBUG] [Claude in Chrome] Found brave profiles: Default
2026-01-17T17:47:12.077Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.119Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.158Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.205Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.273Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.374Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.472Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.541Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.585Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.624Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.670Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.721Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.767Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.814Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.871Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.918Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:12.986Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.025Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.065Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.105Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.150Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.192Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.265Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.325Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.484Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.709Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.795Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.853Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:13.954Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.089Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.152Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.236Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.307Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.369Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.433Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.493Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.551Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.616Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.683Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.816Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.871Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.942Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:14.998Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.045Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.121Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.204Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.265Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.309Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.384Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.486Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.594Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.761Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.867Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:15.939Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.009Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.075Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.133Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.180Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.223Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.289Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.338Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.458Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.521Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.560Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.624Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.662Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.698Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.734Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.776Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.814Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.851Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.891Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.927Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:16.966Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.002Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.065Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.106Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.144Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.179Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.218Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.253Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.294Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.332Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.366Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.402Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.438Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.479Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.515Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.556Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.599Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.636Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.671Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.710Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.745Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.784Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.833Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.873Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.912Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.951Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:17.988Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.028Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.064Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.098Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.135Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.170Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.206Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.242Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.288Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.326Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.366Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.400Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.437Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.475Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.513Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.550Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.589Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.626Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.668Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.709Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.745Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.781Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.823Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.860Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.901Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.945Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:18.984Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.022Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.057Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.092Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.128Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.163Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.203Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.239Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.278Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.319Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.354Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.394Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.433Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.469Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.508Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.548Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.588Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.622Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.661Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.696Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.731Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.770Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.804Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.846Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.889Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.929Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:19.965Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.002Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.049Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.101Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.135Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.178Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.217Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.255Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.298Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.334Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.375Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.413Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.453Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.491Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.531Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.583Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.637Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.680Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.719Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.754Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.795Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:20.835Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.254Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.280Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.397Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:21.398Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/884, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:21.444Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:21.478Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:21.519Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:21.553Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:21.591Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:21.633Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.634Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/874, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:21.689Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.732Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.773Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.813Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.850Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.887Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.922Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:21.966Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.007Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.046Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.084Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.124Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.161Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.201Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.245Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.288Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.329Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.365Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:22.406Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.407Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/884, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:22.452Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.487Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.527Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.562Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.599Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.638Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.679Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.714Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:22.753Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
